latitude,longitude,brightness,acq_date,confidence
23.28285,79.84234,331.71,12/2/2025,n
23.29605,79.91284,334.29,12/2/2025,n
23.29783,79.89973,337.97,12/2/2025,n
23.30304,79.91174,330.88,12/2/2025,n
23.28131,79.75346,346.12,12/2/2025,n
23.31401,79.96582,336.26,12/2/2025,n
23.30711,79.91537,337.2,12/2/2025,n
23.30481,79.89861,333.39,12/2/2025,n
23.29684,79.81458,346.84,12/2/2025,n
23.32106,79.93891,334.98,12/2/2025,n
23.32048,79.9347,330.51,12/2/2025,n
23.33034,79.98047,339.15,12/2/2025,n
25.86531,78.54305,333.06,12/2/2025,n
34.58547,74.39062,325.31,12/2/2025,n
34.56747,74.42899,333.57,12/2/2025,n
34.56481,74.43388,327.48,12/2/2025,n
34.4082,73.85811,334.2,12/2/2025,n
34.40884,73.86226,327.33,12/2/2025,n
34.49368,74.47892,330.43,12/2/2025,n
34.35303,74.94167,342.99,12/2/2025,n
34.34974,74.9425,353.79,12/2/2025,n
34.34645,74.9433,325.19,12/2/2025,n
34.33019,74.92545,325.36,12/2/2025,n
34.26819,74.93778,341.5,12/2/2025,n
34.2643,74.93445,328.47,12/2/2025,n
34.2649,74.93858,344.51,12/2/2025,n
33.89673,74.3425,335.49,12/2/2025,n
33.89737,74.34662,343.69,12/2/2025,n
33.89215,74.33496,338.41,12/2/2025,n
33.89279,74.33909,343.31,12/2/2025,n
33.67993,75.73271,340.92,12/2/2025,n
33.55267,75.04312,339.27,12/2/2025,n
33.52703,75.42345,326.78,12/2/2025,n
33.52375,75.42434,329.6,12/2/2025,n
33.47872,75.45826,338.09,12/2/2025,n
33.4754,75.45889,328.52,12/2/2025,n
33.28938,75.34784,334.68,12/2/2025,n
33.28998,75.35191,334.93,12/2/2025,n
32.57672,76.56555,325.54,12/2/2025,l
32.47912,76.19102,346.81,12/2/2025,n
31.96401,75.37174,326.74,12/2/2025,n
31.75186,75.22729,332.97,12/2/2025,n
31.49907,74.66322,330.59,12/2/2025,n
31.80604,78.46371,328.55,12/2/2025,n
31.40148,77.93417,338.19,12/2/2025,n
31.33862,78.03357,336.46,12/2/2025,n
27.34685,83.73854,340.5,12/2/2025,n
26.83957,79.56731,339.64,12/2/2025,n
27.32511,84.21683,332.13,12/2/2025,n
26.73424,79.74982,332.13,12/2/2025,n
27.19676,83.71406,332.37,12/2/2025,n
26.73661,79.7962,332.9,12/2/2025,n
27.15356,83.42807,344.36,12/2/2025,n
27.14912,83.42864,329.3,12/2/2025,n
26.50398,78.28277,331.43,12/2/2025,n
27.12789,83.48558,333.55,12/2/2025,n
26.51532,78.41417,332.31,12/2/2025,n
26.70452,79.91904,333.79,12/2/2025,n
26.70738,79.97082,330.53,12/2/2025,n
27.14678,84.00275,342.97,12/2/2025,n
26.46607,78.2603,332.01,12/2/2025,n
26.46639,78.33858,330.93,12/2/2025,n
27.11848,83.63477,327.87,12/2/2025,n
27.1479,84.005,345.03,12/2/2025,n
27.09714,83.56203,346.59,12/2/2025,n
27.10992,83.72743,339.65,12/2/2025,n
26.44313,78.32181,342.78,12/2/2025,n
27.08473,83.57357,337.02,12/2/2025,n
27.08525,83.57852,343.67,12/2/2025,n
26.87262,81.77163,332.41,12/2/2025,n
25.86286,74.65738,352.6,12/2/2025,n
27.06038,83.60167,342.43,12/2/2025,n
26.86607,81.89176,330.12,12/2/2025,n
27.05495,83.63761,340.08,12/2/2025,n
26.41823,78.39268,333.97,12/2/2025,n
27.04237,83.55888,335,12/2/2025,n
27.04438,83.57861,337.65,12/2/2025,n
27.02546,83.57098,328.45,12/2/2025,n
26.38818,78.35207,335.6,12/2/2025,n
26.52137,79.33573,330.38,12/2/2025,n
26.37005,78.34687,332.81,12/2/2025,n
26.61832,80.22694,331.77,12/2/2025,n
27.00159,83.6629,330.49,12/2/2025,n
26.87537,82.5449,338.55,12/2/2025,n
26.33345,78.33219,329.63,12/2/2025,n
26.97271,83.56113,328.67,12/2/2025,n
26.30105,78.17678,334.64,12/2/2025,n
26.97536,83.76286,328.48,12/2/2025,n
26.74856,81.94039,337.85,12/2/2025,n
26.68746,81.47891,332.64,12/2/2025,n
26.79078,82.43206,330.31,12/2/2025,n
26.89329,83.49191,334.22,12/2/2025,n
26.90456,83.64977,334.13,12/2/2025,n
26.74891,82.24072,331.79,12/2/2025,n
26.42776,79.60741,333.5,12/2/2025,n
26.42581,79.61016,334.93,12/2/2025,n
26.75028,82.23903,333.77,12/2/2025,n
26.90294,83.65149,339.21,12/2/2025,n
26.22958,78.41107,328.99,12/2/2025,n
26.27188,78.73978,331.37,12/2/2025,n
26.86816,83.71135,335.92,12/2/2025,n
25.60337,74.53115,339.9,12/2/2025,n
26.83406,83.69029,340.14,12/2/2025,n
26.54599,81.15436,331.5,12/2/2025,n
26.79521,83.53056,344.7,12/2/2025,n
26.40462,80.18489,333.02,12/2/2025,n
26.39248,80.17716,330.65,12/2/2025,n
26.79321,83.53429,341.82,12/2/2025,n
26.78059,83.58527,331.54,12/2/2025,n
26.31984,79.98254,333.32,12/2/2025,n
26.7588,83.7689,331.17,12/2/2025,n
26.59743,82.46059,339.05,12/2/2025,n
26.52528,82.11085,332.94,12/2/2025,n
26.02719,78.23112,331.69,12/2/2025,n
26.00411,78.10015,329.78,12/2/2025,n
26.52547,82.11079,334.78,12/2/2025,n
25.98893,78.09062,344.7,12/2/2025,n
25.99007,78.09855,337.63,12/2/2025,n
26.00948,78.25851,333.04,12/2/2025,n
25.97375,78.08109,329.29,12/2/2025,n
25.96982,78.07771,330.38,12/2/2025,n
25.98004,78.14917,329.86,12/2/2025,n
25.95964,78.0308,332.3,12/2/2025,n
26.00053,78.31759,332.54,12/2/2025,n
25.95684,78.03534,329.21,12/2/2025,l
25.97897,78.19015,338.33,12/2/2025,n
25.99148,78.30269,342,12/2/2025,n
25.99376,78.31876,332.62,12/2/2025,n
26.65039,83.66446,335.93,12/2/2025,n
25.94841,78.02467,334.67,12/2/2025,n
25.94562,78.0292,333.07,12/2/2025,n
25.94619,78.03316,333.42,12/2/2025,n
25.96884,78.19192,330.7,12/2/2025,n
25.97167,78.21185,344.56,12/2/2025,n
25.98131,78.2798,329.59,12/2/2025,l
25.98302,78.31648,336.81,12/2/2025,n
25.94116,78.0462,341.92,12/2/2025,n
25.96944,78.24495,330.24,12/2/2025,n
26.38277,81.41787,334.31,12/2/2025,n
25.96663,78.24953,334.14,12/2/2025,n
25.95421,78.1863,331.42,12/2/2025,n
25.95986,78.22617,329.32,12/2/2025,n
25.96325,78.25012,340.8,12/2/2025,n
25.974,78.32626,329.54,12/2/2025,n
25.94518,78.14709,332.07,12/2/2025,n
25.95083,78.18689,348.12,12/2/2025,n
25.96043,78.25471,330.84,12/2/2025,n
25.961,78.25871,330.49,12/2/2025,n
25.96495,78.28674,330.67,12/2/2025,n
25.926,78.03667,332.49,12/2/2025,n
25.93956,78.1318,331.65,12/2/2025,n
25.94125,78.14371,340.98,12/2/2025,n
25.95479,78.23931,345.88,12/2/2025,n
25.96213,78.29133,338.02,12/2/2025,n
25.92264,78.03726,332.18,12/2/2025,n
25.95367,78.25589,332.58,12/2/2025,n
25.9407,78.18865,335.96,12/2/2025,n
25.94803,78.24049,330.03,12/2/2025,n
25.92099,78.07407,329.27,12/2/2025,n
25.92944,78.13356,331.63,12/2/2025,n
25.95029,78.28107,330.16,12/2/2025,n
25.92776,78.14606,346.23,12/2/2025,n
25.93283,78.18186,336.86,12/2/2025,n
25.9486,78.29368,334.79,12/2/2025,n
25.93677,78.23426,336.84,12/2/2025,n
26.48111,82.60809,332.31,12/2/2025,n
25.9317,78.22288,329.57,12/2/2025,n
25.93113,78.24343,334.68,12/2/2025,n
25.94407,78.33556,344.15,12/2/2025,n
25.92494,78.22404,333.53,12/2/2025,n
25.94011,78.33213,329.98,12/2/2025,n
25.89349,78.02618,333.87,12/2/2025,n
25.92325,78.23661,334.49,12/2/2025,n
25.92494,78.2486,335.21,12/2/2025,n
25.97887,78.63667,331.53,12/2/2025,n
25.9098,78.19385,337.41,12/2/2025,n
25.91208,78.20976,335.86,12/2/2025,n
25.90984,78.21831,336.41,12/2/2025,n
25.65662,76.5372,336.42,12/2/2025,n
25.91103,78.25081,348.86,12/2/2025,n
25.96309,78.61807,344.36,12/2/2025,n
25.95968,78.61865,336.63,12/2/2025,n
26.62072,84.04553,330.3,12/2/2025,n
25.87476,78.09421,343.82,12/2/2025,n
25.89352,78.22523,348.56,12/2/2025,n
25.89409,78.22922,336.29,12/2/2025,n
25.88731,78.20592,332.04,12/2/2025,n
25.88958,78.22183,340.64,12/2/2025,n
25.89015,78.22582,347.11,12/2/2025,n
25.89185,78.23777,335.19,12/2/2025,n
26.3223,81.5069,332.34,12/2/2025,n
25.88791,78.23438,334.16,12/2/2025,n
26.34028,81.69019,341.49,12/2/2025,n
25.84706,77.97362,333.68,12/2/2025,n
25.8499,77.99332,332.83,12/2/2025,n
25.88623,78.24692,332.84,12/2/2025,n
25.94661,78.6753,339.01,12/2/2025,n
25.84711,77.99783,329.57,12/2/2025,n
25.86526,78.12428,331.91,12/2/2025,n
25.87037,78.15998,337.91,12/2/2025,n
25.88172,78.23954,342.96,12/2/2025,n
25.84942,78.03786,341.65,12/2/2025,n
26.29423,81.40585,331.15,12/2/2025,n
25.84606,78.03845,331.43,12/2/2025,n
25.86082,78.16571,332,12/2/2025,n
25.95631,78.84655,329.59,12/2/2025,n
25.86877,78.24586,351.72,12/2/2025,n
26.06146,79.65202,329.94,12/2/2025,n
25.86539,78.24645,333.15,12/2/2025,n
26.29229,81.52238,330.25,12/2/2025,n
25.92493,78.69576,346.73,12/2/2025,n
25.93118,78.74094,346.66,12/2/2025,n
25.82699,78.02561,337.06,12/2/2025,n
25.83208,78.06113,329.67,12/2/2025,n
25.92776,78.74152,337.09,12/2/2025,n
26.36176,82.19022,333.01,12/2/2025,n
26.36221,82.1942,331.04,12/2/2025,n
25.84453,78.1726,334.53,12/2/2025,n
25.86091,78.28815,332.46,12/2/2025,n
25.91184,78.65186,340.23,12/2/2025,n
25.81801,78.01101,337.1,12/2/2025,n
25.85075,78.24082,346.91,12/2/2025,n
25.86091,78.31274,333.07,12/2/2025,n
25.90784,78.67348,340.26,12/2/2025,n
25.83441,78.17436,334.77,12/2/2025,n
25.90045,78.64542,335.04,12/2/2025,n
25.90442,78.67406,334.64,12/2/2025,n
25.90781,78.69865,331.21,12/2/2025,n
25.99098,79.31113,332.5,12/2/2025,n
25.99156,79.31542,331.74,12/2/2025,n
25.80793,78.01278,333.32,12/2/2025,n
25.80849,78.01672,339.65,12/2/2025,n
26.30646,81.8853,332.09,12/2/2025,n
26.34227,82.20103,343.02,12/2/2025,n
25.83836,78.25114,336.08,12/2/2025,n
25.83611,78.2597,330.44,12/2/2025,n
25.8637,78.45633,338.03,12/2/2025,n
25.83273,78.26029,330.91,12/2/2025,n
25.88735,78.65183,334.14,12/2/2025,n
25.80687,78.10199,340.45,12/2/2025,n
25.80799,78.1099,333.93,12/2/2025,n
25.82935,78.26088,333.47,12/2/2025,n
25.86872,78.54247,332.33,12/2/2025,n
25.97862,79.35275,331.48,12/2/2025,n
25.81249,78.16597,333.2,12/2/2025,n
25.81305,78.16994,341.61,12/2/2025,n
25.6973,78.16534,333.61,12/2/2025,n
25.70291,78.20499,345.33,12/2/2025,n
25.69786,78.19367,336.63,12/2/2025,n
25.69707,78.19298,335.14,12/2/2025,n
26.13684,81.5487,333.15,12/2/2025,n
25.67339,78.14842,332.37,12/2/2025,n
25.67002,78.14901,331.11,12/2/2025,n
25.78022,78.92932,336.1,12/2/2025,n
25.78252,78.94594,331.38,12/2/2025,n
25.65984,78.10223,329.11,12/2/2025,l
25.76587,78.90203,337.25,12/2/2025,n
25.66562,78.21466,338.82,12/2/2025,n
26.09767,81.52104,331.2,12/2/2025,n
25.65098,78.18473,329.08,12/2/2025,n
25.66683,78.29586,338.41,12/2/2025,n
25.63913,78.12605,334.89,12/2/2025,n
25.65556,78.28963,329.07,12/2/2025,l
26.19184,82.50475,342.11,12/2/2025,n
25.98635,80.80199,331.26,12/2/2025,n
25.71954,78.79586,333.65,12/2/2025,n
25.63641,78.25224,333.81,12/2/2025,n
26.03943,81.36522,331.29,12/2/2025,n
25.62966,78.2534,345.65,12/2/2025,n
25.72169,78.91367,330.37,12/2/2025,n
25.72225,78.91781,330.35,12/2/2025,n
26.18913,82.70928,332.11,12/2/2025,n
26.31662,83.9675,329.69,12/2/2025,n
26.01208,81.23482,334.98,12/2/2025,n
25.61897,78.25117,333.15,12/2/2025,n
25.61954,78.25515,336.51,12/2/2025,n
25.71193,78.91953,338.82,12/2/2025,n
25.61672,78.2597,333.67,12/2/2025,n
25.71583,78.97408,337.77,12/2/2025,n
25.85303,80.01245,333.76,12/2/2025,n
25.70165,78.89585,330.45,12/2/2025,l
25.70391,78.9124,342.95,12/2/2025,n
26.13764,82.43285,332.68,12/2/2025,n
25.59425,78.25514,338.32,12/2/2025,n
26.13515,82.43276,334.36,12/2/2025,n
25.68304,78.93217,352.2,12/2/2025,n
25.6842,78.94046,333.99,12/2/2025,n
25.6796,78.93275,336.73,12/2/2025,n
25.66869,78.90494,335.34,12/2/2025,n
25.66525,78.90552,334.84,12/2/2025,n
25.67214,78.98066,332.34,12/2/2025,n
25.60986,78.58453,330.7,12/2/2025,n
26.07377,82.59599,330.86,12/2/2025,n
26.00303,82.18634,330.38,12/2/2025,n
25.57556,78.79014,347.83,12/2/2025,n
25.55187,78.66902,331.21,12/2/2025,n
25.54156,78.76617,335.2,12/2/2025,n
25.40195,77.88601,332.03,12/2/2025,n
26.09812,83.56226,332.51,12/2/2025,n
25.49204,78.6871,332.13,12/2/2025,n
25.75809,80.81692,332.12,12/2/2025,n
25.89882,82.20889,334.78,12/2/2025,n
26.02274,83.35331,338.13,12/2/2025,n
24.23604,71.39987,341.62,12/2/2025,n
25.73735,80.86555,333.69,12/2/2025,n
24.23199,71.40079,340.61,12/2/2025,n
24.23245,71.40054,345.65,12/2/2025,n
25.28281,77.64904,329.85,12/2/2025,n
24.77018,74.66135,332.95,12/2/2025,n
25.64488,80.77155,332.82,12/2/2025,n
25.96216,83.8027,330.76,12/2/2025,n
25.62119,80.79517,340.78,12/2/2025,n
25.6208,80.79748,336.25,12/2/2025,n
25.77028,82.13076,334.97,12/2/2025,n
25.96064,83.80505,328.37,12/2/2025,n
25.73985,82.15075,338.98,12/2/2025,n
25.57166,80.79988,337.89,12/2/2025,n
25.6894,82.28493,334.65,12/2/2025,n
25.5044,81.06109,334.67,12/2/2025,n
25.7807,83.58704,334.96,12/2/2025,n
25.38954,80.59879,330.93,12/2/2025,n
25.36683,80.44787,331.5,12/2/2025,n
25.66173,83.22884,340.6,12/2/2025,n
25.37952,81.01132,334.94,12/2/2025,n
27.79981,81.12097,331.11,12/2/2025,n
27.54876,79.70842,332.83,12/2/2025,n
27.58819,80.2486,330.17,12/2/2025,n
27.65498,81.13889,332.11,12/2/2025,n
27.41875,79.79433,335.67,12/2/2025,n
27.41847,79.79208,331.77,12/2/2025,n
27.42361,82.95801,340.75,12/2/2025,n
27.36335,82.59759,347.81,12/2/2025,n
27.35535,82.60309,332.91,12/2/2025,n
27.14574,80.89064,333.17,12/2/2025,n
27.31643,82.55971,334.83,12/2/2025,n
26.90673,79.61868,329.84,12/2/2025,n
27.37177,83.74955,339.16,12/2/2025,n
27.32273,83.44105,340.61,12/2/2025,n
27.33445,83.69736,335.2,12/2/2025,n
27.31824,83.46812,333.72,12/2/2025,n
25.85854,78.5193,338.02,12/2/2025,n
25.9443,79.14862,334.44,12/2/2025,n
25.99679,79.54534,334.64,12/2/2025,n
25.77785,78.00566,331.64,12/2/2025,n
25.56558,76.69538,335.18,12/2/2025,n
25.90116,78.9999,334.11,12/2/2025,n
25.7685,78.08407,347.96,12/2/2025,n
25.76963,78.09196,332.92,12/2/2025,n
25.75207,77.99406,334.38,12/2/2025,n
25.74531,77.97108,329.64,12/2/2025,n
25.75439,78.03397,332.13,12/2/2025,n
25.75496,78.03792,333.62,12/2/2025,n
25.76972,78.14057,333.34,12/2/2025,n
25.91158,79.15314,338.01,12/2/2025,n
25.73689,77.96049,341.28,12/2/2025,n
25.74313,78.00368,338.3,12/2/2025,n
25.89712,79.09935,330,12/2/2025,n
26.09329,80.58775,338.62,12/2/2025,n
25.76132,78.15421,332.12,12/2/2025,n
26.3506,82.7805,334.16,12/2/2025,n
25.75001,78.09942,333.73,12/2/2025,n
25.53619,76.68127,333.21,12/2/2025,n
25.73196,78.02175,338.26,12/2/2025,n
25.77443,78.31905,334.07,12/2/2025,n
25.72298,78.00719,337.09,12/2/2025,n
25.97737,79.86048,331.68,12/2/2025,n
25.72923,78.07471,331.04,12/2/2025,n
25.73828,78.13795,333.73,12/2/2025,n
25.71344,77.98872,339.71,12/2/2025,n
25.71401,77.99265,346.81,12/2/2025,n
25.72643,78.07926,338.04,12/2/2025,n
26.14896,81.28793,331.78,12/2/2025,n
25.7163,78.03256,334.71,12/2/2025,n
25.72364,78.08379,346.23,12/2/2025,n
25.71294,78.03314,336.53,12/2/2025,n
25.7135,78.03708,337.42,12/2/2025,n
25.70732,78.01799,347.31,12/2/2025,n
25.70396,78.01858,333.19,12/2/2025,n
25.75863,78.4038,329.58,12/2/2025,n
25.69892,78.00737,333.48,12/2/2025,n
25.71525,78.12169,343.86,12/2/2025,n
25.81907,78.86465,340.81,12/2/2025,n
25.82133,78.88121,338.71,12/2/2025,n
26.05655,80.68826,346.79,12/2/2025,n
25.70626,78.08278,330.57,12/2/2025,n
25.71189,78.12227,342,12/2/2025,n
26.05282,80.68883,347.41,12/2/2025,n
26.2475,82.34861,340.22,12/2/2025,n
25.69445,78.02427,328.84,12/2/2025,n
25.70008,78.06364,343.97,12/2/2025,n
26.16588,81.66621,331.69,12/2/2025,n
26.09314,81.08327,332.03,12/2/2025,n
25.70741,78.1636,333.27,12/2/2025,n
25.79571,78.7968,329.47,12/2/2025,n
25.82284,78.99584,338.95,12/2/2025,n
25.69281,78.10941,331.39,12/2/2025,n
25.69337,78.11337,332.41,12/2/2025,n
26.13609,81.54717,331.57,12/2/2025,n
26.05826,93.89282,297.09,12/2/2025,n
26.25634,91.68793,298.32,12/2/2025,n
26.77069,94.5033,297.57,12/2/2025,n
27.22239,95.34621,312.73,12/2/2025,n
27.37824,95.08752,298.74,12/2/2025,n
27.60573,95.40002,295.54,12/2/2025,n
22.05077,88.12196,305.02,12/2/2025,n
22.53259,88.42158,307.06,12/2/2025,n
22.53977,88.42216,306.67,12/2/2025,n
22.53537,88.42051,316.2,12/2/2025,n
34.4259,74.77503,295.84,12/2/2025,n
29.6825,79.70033,296.38,12/2/2025,n
30.32641,78.68826,297.46,12/2/2025,n
30.69641,78.38331,302.42,12/2/2025,n
30.69973,78.38422,304.08,12/2/2025,n
31.00144,78.01,295.61,12/2/2025,n
31.00892,77.98203,302.08,12/2/2025,n
33.89022,74.33174,302.93,12/2/2025,n
34.26127,74.93365,295.27,12/2/2025,n
34.58447,74.39097,296.29,12/2/2025,n
34.5881,74.39698,306.54,12/2/2025,n
21.91924,83.35223,318.8,12/2/2025,n
23.26753,70.25739,301.15,12/2/2025,n
21.56073,81.75436,301.47,12/2/2025,n
22.97459,72.5516,302.42,12/2/2025,n
20.88678,84.98314,305.67,12/2/2025,n
20.86626,84.98896,305.89,12/2/2025,n
20.86517,84.99427,306.15,12/2/2025,n
20.8057,85.25643,299.34,12/2/2025,n
21.48775,81.76942,312.36,12/2/2025,n
20.79634,85.25413,316.57,12/2/2025,n
20.79164,85.25306,301.79,12/2/2025,n
20.7905,85.25846,301.66,12/2/2025,n
20.78466,85.26279,308.86,12/2/2025,n
21.79061,80.01523,312.48,12/2/2025,n
21.79265,80.0166,310.83,12/2/2025,n
20.86346,84.99135,302.79,12/2/2025,n
20.79648,85.25187,317.8,12/2/2025,n
20.78489,85.26051,304.75,12/2/2025,n
21.97853,83.23817,299.53,12/2/2025,n
21.92633,83.3374,304.9,12/2/2025,n
21.92408,83.34919,301.35,12/2/2025,n
21.92332,83.35313,317.26,12/2/2025,n
21.91999,83.34829,307.82,12/2/2025,n
21.91848,83.35618,312.64,12/2/2025,n
21.87999,83.55613,306.89,12/2/2025,n
21.80277,83.88576,301.53,12/2/2025,n
21.8744,83.49596,298.55,12/2/2025,n
21.77151,84.02222,298.69,12/2/2025,n
21.76725,84.02122,313.36,12/2/2025,n
21.76299,84.02026,309.98,12/2/2025,n
21.76213,84.02457,305.82,12/2/2025,n
21.75786,84.02361,310.33,12/2/2025,n
21.75701,84.02792,300.57,12/2/2025,n
21.75359,84.02265,301.21,12/2/2025,n
22.00373,82.67045,312.98,12/2/2025,n
21.74941,83.97646,300.21,12/2/2025,n
21.77484,83.82618,302.63,12/2/2025,n
21.76218,83.84554,304.81,12/2/2025,n
21.76134,83.84981,299.69,12/2/2025,n
21.71421,84.04105,298.24,12/2/2025,n
21.7352,83.84811,309.1,12/2/2025,n
21.73098,83.84715,306.13,12/2/2025,n
21.74787,83.81319,304.26,12/2/2025,n
21.73629,83.85036,300.68,12/2/2025,n
21.73207,83.84937,312.68,12/2/2025,n
21.68156,84.04041,305.3,12/2/2025,n
21.67728,84.03941,330.32,12/2/2025,n
23.54259,72.29474,301.95,12/2/2025,n
21.98717,82.01417,299.12,12/2/2025,n
21.93912,81.98066,300.47,12/2/2025,n
23.40792,72.41586,308.58,12/2/2025,n
21.00065,86.02861,299.64,12/2/2025,n
20.96757,86.01443,320.56,12/2/2025,n
20.97013,86.0025,301.7,12/2/2025,n
20.96396,86.00723,331.69,12/2/2025,n
20.95499,86.04893,306.27,12/2/2025,n
20.95007,86.04778,338.84,12/2/2025,n
20.9692,86.00151,303.79,12/2/2025,n
20.96673,86.01348,317.5,12/2/2025,n
20.96307,86.00627,335.25,12/2/2025,n
20.95439,86.04812,328.39,12/2/2025,n
20.94946,86.04696,323.7,12/2/2025,n
22.48405,77.49408,310.75,12/2/2025,n
21.6749,82.08172,308.95,12/2/2025,n
23.32699,70.21301,301.19,12/2/2025,n
20.96345,85.18872,295.22,12/2/2025,n
20.9718,85.12463,300.15,12/2/2025,n
23.31405,70.20066,299.52,12/2/2025,n
23.26526,70.25862,301.84,12/2/2025,n
29.93807,76.35376,299.2,12/2/2025,n
29.40225,79.77885,304.11,12/2/2025,n
29.49447,76.04994,295.93,12/2/2025,n
28.77116,78.01986,296.17,12/2/2025,n
28.77573,76.94778,296.88,12/2/2025,n
28.72843,77.15722,298.72,12/2/2025,n
28.77496,76.69939,301.23,12/2/2025,n
28.71059,76.85678,302.22,12/2/2025,n
28.7101,76.8346,295.02,12/2/2025,n
28.70713,76.85616,298.94,12/2/2025,n
27.79293,80.8987,298.72,12/2/2025,n
28.34748,77.25931,295.43,12/2/2025,n
28.69772,73.12122,339.94,12/2/2025,n
28.6982,73.11689,297.24,12/2/2025,n
26.75888,83.20062,303.53,12/2/2025,n
26.16164,85.33977,297.4,12/2/2025,n
27.66638,76.13059,297.52,12/2/2025,n
27.37308,77.69427,306.05,12/2/2025,n
23.66618,87.15626,295.42,12/2/2025,n
23.66549,87.15937,305.27,12/2/2025,n
23.66199,87.15859,299.43,12/2/2025,n
23.8045,86.32708,312.46,12/2/2025,n
23.80332,86.33261,307.96,12/2/2025,n
23.79973,86.34948,305.22,12/2/2025,n
25.0369,87.36822,301.63,12/2/2025,n
25.03199,87.36697,296.55,12/2/2025,n
25.03611,87.36779,299.86,12/2/2025,n
25.03477,87.37392,299.62,12/2/2025,n
26.80628,75.56358,295.04,12/2/2025,n
26.87822,73.51455,295.69,12/2/2025,n
26.87424,73.51393,295.3,12/2/2025,n
26.14617,78.14622,295.32,12/2/2025,n
25.60144,80.81695,296.75,12/2/2025,n
26.60523,73.68269,297.42,12/2/2025,n
25.22182,81.80482,298.77,12/2/2025,n
25.22723,81.75462,303.89,12/2/2025,n
25.40816,80.67628,303.52,12/2/2025,n
25.20508,81.81521,296.92,12/2/2025,n
25.15025,82.09332,303.98,12/2/2025,n
25.08372,82.04752,295.58,12/2/2025,n
24.6694,83.98717,297.92,12/2/2025,n
24.11675,86.35165,296.72,12/2/2025,n
24.95761,81.41781,298.42,12/2/2025,n
23.69446,87.12368,309.95,12/2/2025,n
23.69574,87.09422,301.56,12/2/2025,n
23.69296,87.10675,295.29,12/2/2025,n
23.69227,87.10988,298.93,12/2/2025,n
23.68948,87.12246,301.71,12/2/2025,n
23.6894,87.09919,306.74,12/2/2025,n
23.68451,87.1212,295.38,12/2/2025,n
23.68243,87.13055,298.68,12/2/2025,n
27.73483,71.16239,302.58,12/2/2025,n
23.80212,86.31492,302.78,12/2/2025,n
23.79382,86.35384,304.08,12/2/2025,n
23.7974,86.31372,314.26,12/2/2025,n
23.78073,86.39175,312.54,12/2/2025,n
23.66697,86.91902,297.44,12/2/2025,n
23.77958,86.37382,298.94,12/2/2025,n
24.45051,83.03874,297.18,12/2/2025,n
23.78081,86.34478,302.47,12/2/2025,n
23.77722,86.3615,303.77,12/2/2025,n
23.7688,86.40075,303.85,12/2/2025,n
23.76526,86.39397,304.91,12/2/2025,n
23.76406,86.39957,305.42,12/2/2025,n
23.76287,86.4051,305.31,12/2/2025,n
23.7593,86.39841,311.13,12/2/2025,n
23.75811,86.40396,314.57,12/2/2025,n
23.73651,86.43437,306.8,12/2/2025,n
23.55978,87.2395,311.77,12/2/2025,n
23.77995,86.21017,317.6,12/2/2025,n
23.77523,86.20911,307.06,12/2/2025,n
23.77171,86.20255,300.59,12/2/2025,n
23.71253,86.45224,314.38,12/2/2025,n
23.77462,86.2078,302.82,12/2/2025,n
23.77106,86.2012,301.14,12/2/2025,n
23.71363,86.45152,316.47,12/2/2025,n
23.71362,86.42776,300.39,12/2/2025,n
23.56359,87.08298,310.44,12/2/2025,n
23.56291,87.08616,298.77,12/2/2025,n
24.55454,82.08332,295.87,12/2/2025,n
23.61624,86.79017,297.11,12/2/2025,n
23.68632,86.39109,310.11,12/2/2025,n
23.68514,86.39664,302.55,12/2/2025,n
23.68156,86.38997,300.25,12/2/2025,n
23.68038,86.39551,313.87,12/2/2025,n
23.6756,86.39442,300.37,12/2/2025,n
23.67439,86.40009,306.7,12/2/2025,n
23.75977,85.85999,300.04,12/2/2025,n
23.75629,85.85364,306.46,12/2/2025,n
23.82254,85.49472,300.16,12/2/2025,n
23.80971,85.53323,299.98,12/2/2025,n
23.68094,86.09204,300.82,12/2/2025,n
23.79195,85.55011,297.38,12/2/2025,n
23.67746,86.08543,305.43,12/2/2025,n
23.78743,85.54906,302.27,12/2/2025,n
23.79125,85.5535,304.32,12/2/2025,n
23.78674,85.55243,309.01,12/2/2025,n
23.6769,86.08411,304.52,12/2/2025,n
23.66998,86.09375,298.46,12/2/2025,n
23.55033,86.54227,300.02,12/2/2025,n
23.83024,84.9346,302.69,12/2/2025,n
23.65811,85.50753,305.5,12/2/2025,n
23.69515,85.30483,295.07,12/2/2025,n
23.83048,84.57212,301.8,12/2/2025,n
23.73796,85.00587,295.56,12/2/2025,n
23.649,85.43753,311.62,12/2/2025,n
25.0053,77.90041,296.85,12/2/2025,n
23.71954,85.00643,297.63,12/2/2025,n
24.13847,82.7076,300.01,12/2/2025,n
24.1541,82.60537,300.03,12/2/2025,n
24.15797,82.56458,299.33,12/2/2025,n
24.15702,82.56956,303.43,12/2/2025,n
24.14445,82.63524,299.53,12/2/2025,n
24.15544,82.6039,300.26,12/2/2025,n
24.13567,82.71071,297.31,12/2/2025,n
24.15815,82.56801,304.06,12/2/2025,n
24.15437,82.56729,302.59,12/2/2025,n
24.14124,82.63821,301.6,12/2/2025,n
24.129,82.61951,304.91,12/2/2025,n
24.20342,80.79964,298.9,12/2/2025,n
